,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index
1443,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-40434:Greg Ward,57000,1443
1444,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-70324:Carson Wentz,57000,1444
1445,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,57000,1445
1446,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,57000,1446
1447,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,57000,1447
1448,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,57000,1448
1449,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-70324:Carson Wentz,57000,1449
1450,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,56500,1450
1451,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,56500,1451
1452,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,56500,1452
1453,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-27771:Cody Latimer,56500,1453
1454,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-64907:JJ Arcega-Whiteside,41364-70324:Carson Wentz,56500,1454
1455,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,55500,1455
1456,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,55500,1456
1457,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,55500,1457
1458,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,55500,1458
1459,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-70324:Carson Wentz,55500,1459
1460,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-27771:Cody Latimer,55000,1460
1461,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-27771:Cody Latimer,55000,1461
1462,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-40434:Greg Ward,41364-27771:Cody Latimer,55000,1462
1463,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-27771:Cody Latimer,55000,1463
1464,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-40434:Greg Ward,41364-70324:Carson Wentz,55000,1464
1465,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,55000,1465
1466,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-29780:Zach Ertz,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,55000,1466
1467,41364-29780:Zach Ertz,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,55000,1467
1468,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-70324:Carson Wentz,41364-27771:Cody Latimer,55000,1468
1469,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-29780:Zach Ertz,41364-28157:Bennie Fowler III,41364-70324:Carson Wentz,55000,1469
1470,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-40434:Greg Ward,60000,1470
1471,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-40434:Greg Ward,60000,1471
1472,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-40434:Greg Ward,60000,1472
1473,41364-11485:Golden Tate,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-40434:Greg Ward,60000,1473
1474,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-70324:Carson Wentz,60000,1474
1475,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-28157:Bennie Fowler III,60000,1475
1476,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-28157:Bennie Fowler III,60000,1476
1477,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-28157:Bennie Fowler III,60000,1477
1478,41364-11485:Golden Tate,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,60000,1478
1479,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-70324:Carson Wentz,60000,1479
1480,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-27771:Cody Latimer,59500,1480
1481,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-27771:Cody Latimer,59500,1481
1482,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-11485:Golden Tate,41364-27771:Cody Latimer,59500,1482
1483,41364-11485:Golden Tate,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-27771:Cody Latimer,59500,1483
1484,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-11485:Golden Tate,41364-70324:Carson Wentz,59500,1484
1485,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-40434:Greg Ward,59000,1485
1486,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-40434:Greg Ward,59000,1486
1487,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-27477:Sterling Shepard,41364-40434:Greg Ward,59000,1487
1488,41364-27477:Sterling Shepard,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-40434:Greg Ward,59000,1488
1489,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-70324:Carson Wentz,59000,1489
1490,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-28157:Bennie Fowler III,59000,1490
1491,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-28157:Bennie Fowler III,59000,1491
1492,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-27477:Sterling Shepard,41364-28157:Bennie Fowler III,59000,1492
1493,41364-27477:Sterling Shepard,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,59000,1493
1494,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-70324:Carson Wentz,59000,1494
1495,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-27771:Cody Latimer,58500,1495
1496,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-27771:Cody Latimer,58500,1496
1497,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-27477:Sterling Shepard,41364-27771:Cody Latimer,58500,1497
1498,41364-27477:Sterling Shepard,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-27771:Cody Latimer,58500,1498
1499,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-27477:Sterling Shepard,41364-70324:Carson Wentz,58500,1499
1500,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,60000,1500
1501,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,60000,1501
1502,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-64907:JJ Arcega-Whiteside,60000,1502
1503,41364-63819:Darius Slayton,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,60000,1503
1504,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70324:Carson Wentz,60000,1504
1505,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,58500,1505
1506,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-40434:Greg Ward,58500,1506
1507,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-40434:Greg Ward,58500,1507
1508,41364-63819:Darius Slayton,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-40434:Greg Ward,58500,1508
1509,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70324:Carson Wentz,58500,1509
1510,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,58500,1510
1511,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,58500,1511
1512,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-28157:Bennie Fowler III,58500,1512
1513,41364-63819:Darius Slayton,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,58500,1513
1514,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70324:Carson Wentz,58500,1514
1515,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-27771:Cody Latimer,58000,1515
1516,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-27771:Cody Latimer,58000,1516
1517,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-63819:Darius Slayton,41364-27771:Cody Latimer,58000,1517
1518,41364-63819:Darius Slayton,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-27771:Cody Latimer,58000,1518
1519,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-63819:Darius Slayton,41364-70324:Carson Wentz,58000,1519
1520,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-71806:Kaden Smith,60000,1520
1521,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-71806:Kaden Smith,60000,1521
1522,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-41235:Jake Elliott,41364-71806:Kaden Smith,60000,1522
1523,41364-41235:Jake Elliott,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-71806:Kaden Smith,60000,1523
1524,41364-71806:Kaden Smith,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70324:Carson Wentz,60000,1524
1525,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-64907:JJ Arcega-Whiteside,59500,1525
1526,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-64907:JJ Arcega-Whiteside,59500,1526
1527,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-41235:Jake Elliott,41364-64907:JJ Arcega-Whiteside,59500,1527
1528,41364-41235:Jake Elliott,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,59500,1528
1529,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70324:Carson Wentz,59500,1529
1530,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-40434:Greg Ward,58000,1530
1531,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-40434:Greg Ward,58000,1531
1532,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-41235:Jake Elliott,41364-40434:Greg Ward,58000,1532
1533,41364-41235:Jake Elliott,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-40434:Greg Ward,58000,1533
1534,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70324:Carson Wentz,58000,1534
1535,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-28157:Bennie Fowler III,58000,1535
1536,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-28157:Bennie Fowler III,58000,1536
1537,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-41235:Jake Elliott,41364-28157:Bennie Fowler III,58000,1537
1538,41364-41235:Jake Elliott,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,58000,1538
1539,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70324:Carson Wentz,58000,1539
1540,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-27771:Cody Latimer,57500,1540
1541,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-27771:Cody Latimer,57500,1541
1542,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-41235:Jake Elliott,41364-27771:Cody Latimer,57500,1542
1543,41364-41235:Jake Elliott,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-27771:Cody Latimer,57500,1543
1544,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-41235:Jake Elliott,41364-70324:Carson Wentz,57500,1544
1545,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,60000,1545
1546,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,60000,1546
1547,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-70496:Aldrick Rosas,60000,1547
1548,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-70496:Aldrick Rosas,60000,1548
1549,41364-70496:Aldrick Rosas,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,60000,1549
1550,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,59500,1550
1551,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,59500,1551
1552,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-71806:Kaden Smith,59500,1552
1553,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-71806:Kaden Smith,59500,1553
1554,41364-71806:Kaden Smith,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,59500,1554
1555,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,59000,1555
1556,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,59000,1556
1557,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,59000,1557
1558,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,59000,1558
1559,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,59000,1559
1560,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-40434:Greg Ward,57500,1560
1561,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-40434:Greg Ward,57500,1561
1562,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-40434:Greg Ward,57500,1562
1563,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-40434:Greg Ward,57500,1563
1564,41364-40434:Greg Ward,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,57500,1564
1565,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,57500,1565
1566,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,57500,1566
1567,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,57500,1567
1568,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-28157:Bennie Fowler III,57500,1568
1569,41364-28157:Bennie Fowler III,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,57500,1569
1570,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,57000,1570
1571,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,57000,1571
1572,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-83074:Dallas Goedert,41364-27771:Cody Latimer,57000,1572
1573,41364-83074:Dallas Goedert,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-27771:Cody Latimer,57000,1573
1574,41364-27771:Cody Latimer,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-83074:Dallas Goedert,41364-70324:Carson Wentz,57000,1574
1575,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,59500,1575
1576,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,59500,1576
1577,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,59500,1577
1578,41364-70496:Aldrick Rosas,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-71806:Kaden Smith,59500,1578
1579,41364-71806:Kaden Smith,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-70324:Carson Wentz,59500,1579
1580,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,59000,1580
1581,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,59000,1581
1582,41364-71845:Miles Sanders,41364-64401:Saquon Barkley,41364-70324:Carson Wentz,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,59000,1582
1583,41364-70496:Aldrick Rosas,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70324:Carson Wentz,41364-64907:JJ Arcega-Whiteside,59000,1583
1584,41364-64907:JJ Arcega-Whiteside,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-70324:Carson Wentz,59000,1584
1585,41364-70324:Carson Wentz,41364-64401:Saquon Barkley,41364-71845:Miles Sanders,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,57500,1585
