,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index,MVP_ManFPPG,Flex1_ManFPPG,Flex2_ManFPPG,Flex3_ManFPPG,Flex4_ManFPPG,MVP_ManHi,Flex1_ManHi,Flex2_ManHi,Flex3_ManHi,Flex4_ManHi,MVP_ManLo,Flex1_ManLo,Flex2_ManLo,Flex3_ManLo,Flex4_ManLo,Total_ManFPPG,Total_ManHi,Total_ManLo
137,41200-27527:Blake Jarwin,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-79974:Tarik Cohen,41200-31716:Dak Prescott,58500,2699,7.513636155,16.25833384,14.25833384,7.549999872999999,22.72666677,7.513636155,16.25833384,14.25833384,7.549999872999999,22.72666677,7.513636155,16.25833384,14.25833384,7.549999872999999,22.72666677,68.306970478,68.306970478,68.306970478
138,41200-104421:Jesper Horsted,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,2634,6.899999857499999,16.25833384,14.25833384,12.20999985,22.72666677,6.899999857499999,16.25833384,14.25833384,12.20999985,22.72666677,6.899999857499999,16.25833384,14.25833384,12.20999985,22.72666677,72.3533341575,72.3533341575,72.3533341575
139,41200-104421:Jesper Horsted,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-14257:Randall Cobb,41200-31716:Dak Prescott,58500,2679,6.899999857499999,16.25833384,14.25833384,9.227272727,22.72666677,6.899999857499999,16.25833384,14.25833384,9.227272727,22.72666677,6.899999857499999,16.25833384,14.25833384,9.227272727,22.72666677,69.3706070345,69.3706070345,69.3706070345
140,41200-104421:Jesper Horsted,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59500,4309,6.899999857499999,12.54166667,14.25833384,12.20999985,22.72666677,6.899999857499999,12.54166667,14.25833384,12.20999985,22.72666677,6.899999857499999,12.54166667,14.25833384,12.20999985,22.72666677,68.6366669875,68.6366669875,68.6366669875
141,41200-30733:Cordarrelle Patterson,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59500,2639,2.9590910129999997,16.25833384,14.25833384,12.20999985,22.72666677,2.9590910129999997,16.25833384,14.25833384,12.20999985,22.72666677,2.9590910129999997,16.25833384,14.25833384,12.20999985,22.72666677,68.412425313,68.412425313,68.412425313
142,41200-30733:Cordarrelle Patterson,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-31716:Dak Prescott,60000,2619,2.9590910129999997,16.25833384,14.25833384,10.18333308,22.72666677,2.9590910129999997,16.25833384,14.25833384,10.18333308,22.72666677,2.9590910129999997,16.25833384,14.25833384,10.18333308,22.72666677,66.38575854300001,66.38575854300001,66.38575854300001
143,41200-30733:Cordarrelle Patterson,41200-38628:Mitchell Trubisky,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,394,2.9590910129999997,13.34909058,14.25833384,12.20999985,22.72666677,2.9590910129999997,13.34909058,14.25833384,12.20999985,22.72666677,2.9590910129999997,13.34909058,14.25833384,12.20999985,22.72666677,65.503182053,65.503182053,65.503182053
144,41200-26458:Tavon Austin,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-31716:Dak Prescott,60000,2624,3.9900000570000005,16.25833384,14.25833384,10.18333308,22.72666677,3.9900000570000005,16.25833384,14.25833384,10.18333308,22.72666677,3.9900000570000005,16.25833384,14.25833384,10.18333308,22.72666677,67.416667587,67.416667587,67.416667587
145,41200-26458:Tavon Austin,41200-38628:Mitchell Trubisky,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,399,3.9900000570000005,13.34909058,14.25833384,12.20999985,22.72666677,3.9900000570000005,13.34909058,14.25833384,12.20999985,22.72666677,3.9900000570000005,13.34909058,14.25833384,12.20999985,22.72666677,66.53409109700002,66.53409109700002,66.53409109700002
146,41200-26458:Tavon Austin,41200-28643:Allen Robinson II,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59000,4319,3.9900000570000005,12.54166667,14.25833384,12.20999985,22.72666677,3.9900000570000005,12.54166667,14.25833384,12.20999985,22.72666677,3.9900000570000005,12.54166667,14.25833384,12.20999985,22.72666677,65.726667187,65.726667187,65.726667187
147,41200-55042:Dalton Schultz,41200-38791:Ezekiel Elliott,41200-28643:Allen Robinson II,41200-69956:Michael Gallup,41200-31716:Dak Prescott,60000,2384,0.8250000180000001,16.25833384,12.54166667,12.20999985,22.72666677,0.8250000180000001,16.25833384,12.54166667,12.20999985,22.72666677,0.8250000180000001,16.25833384,12.54166667,12.20999985,22.72666677,64.561667148,64.561667148,64.561667148
148,41200-55042:Dalton Schultz,41200-38791:Ezekiel Elliott,41200-31001:Amari Cooper,41200-73273:David Montgomery,41200-31716:Dak Prescott,59500,2629,0.8250000180000001,16.25833384,14.25833384,10.18333308,22.72666677,0.8250000180000001,16.25833384,14.25833384,10.18333308,22.72666677,0.8250000180000001,16.25833384,14.25833384,10.18333308,22.72666677,64.251667548,64.251667548,64.251667548
149,41200-55042:Dalton Schultz,41200-38628:Mitchell Trubisky,41200-31001:Amari Cooper,41200-69956:Michael Gallup,41200-31716:Dak Prescott,59500,404,0.8250000180000001,13.34909058,14.25833384,12.20999985,22.72666677,0.8250000180000001,13.34909058,14.25833384,12.20999985,22.72666677,0.8250000180000001,13.34909058,14.25833384,12.20999985,22.72666677,63.369091058,63.369091058,63.369091058
